gid,depth,is_seed,cluster_id,component_id,in_degree,out_degree,incoming_sum,incoming_tx_count,outgoing_sum,outgoing_tx_count,pass_ratio,is_boundary,is_isolated,pagerank,betweenness,external_clusters,n_seed_reachable,min_seed_distance,matched_2d_kzt,fast_flow_ratio,same_day_senders,data_warning,role,role_score,coordinator_score,consolidator_score,distributor_score,transit_score,terminal_score,priority_money,priority_structure,priority_seed,priority_role,priority_score,evidence,why
100000001046057100,3,False,2,0,1,0,83420.0,1,0.0,0,0.0,False,False,0.0003167599414239799,0.0,0,1,3,0.0,0.0,1,,terminal,0.745041,0.0,0.0,0.0,0.0,0.745040797824116,0.5280394795872588,0.1830915684496827,0.21499999999999997,0.745040797824116,0.433445,"Наблюдаемый сток: вход 83,420.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 83,420.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.53; структура=0.18; seed-связи=0.21; сила роли=0.75."
100000001046626100,3,False,5,0,1,0,150000.0,1,0.0,0,0.0,False,False,0.0002888583914516415,0.0,0,3,3,0.0,0.0,1,,terminal,0.762049,0.0,0.0,0.0,0.0,0.7620489573889393,0.6473755047106325,0.059020852221214865,0.495,0.7620489573889393,0.49848,"Наблюдаемый сток: вход 150,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 150,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.65; структура=0.06; seed-связи=0.49; сила роли=0.76."
100000001049200100,1,False,17,0,2,4,76624.0,2,36000.0,5,0.46982668615577367,False,False,0.0002966693311474035,0.001159653365719074,2,3,1,0.0,0.0,1,,coordinator,0.874962,0.8749621348983481,0.0,0.0,0.0,0.0,0.6007178106774338,0.7317815125541662,0.57,0.8749621348983481,0.695901,Структурный посредник: betweenness=0.00116; внешних кластеров 2; достижим от 3 seed.,Структурный посредник: betweenness=0.00116; внешних кластеров 2; достижим от 3 seed. Приоритет: поток=0.60; структура=0.73; seed-связи=0.57; сила роли=0.87.
100000001052789100,3,False,17,0,1,0,70975.0,1,0.0,0,0.0,False,False,0.00029608894841366224,0.0,0,1,3,0.0,0.0,1,,terminal,0.740789,0.0,0.0,0.0,0.0,0.7407887579329103,0.5006729475100942,0.11677243880326382,0.21499999999999997,0.7407887579329103,0.407592,"Наблюдаемый сток: вход 70,975.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 70,975.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.50; структура=0.12; seed-связи=0.21; сила роли=0.74."
100000001052945100,3,False,57,0,1,3,56520.0,1,1595700.0,6,28.23248407643312,False,False,0.00029995808310764085,5.7660733753642434e-05,1,1,3,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.9582772543741588,0.5575731765090503,0.21499999999999997,0.0,0.469876,"Выраженных критериев ролей нет: отправителей 1, получателей 3; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 3; требуется проверка. Приоритет: поток=0.96; структура=0.56; seed-связи=0.21; сила роли=0.00."
100000001053894100,4,False,39,0,1,0,2000000.0,7,0.0,0,0.0,True,False,0.00044593600539727466,0.0,0,3,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.9703903095558546,0.25877153218495014,0.48,0.0,0.406629,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.97; структура=0.26; seed-связи=0.48; сила роли=0.00."
100000001056414100,3,False,9,0,1,0,250000.0,1,0.0,0,0.0,False,False,0.0002958599957741744,0.0,0,2,3,0.0,0.0,1,,terminal,0.775916,0.0,0.0,0.0,0.0,0.7759156844968269,0.7483176312247645,0.11597914777878511,0.355,0.7759156844968269,0.518469,"Наблюдаемый сток: вход 250,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 250,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.75; структура=0.12; seed-связи=0.35; сила роли=0.78."
100000001063678100,3,False,23,0,1,2,35000.0,1,90000.0,2,2.5714285714285716,False,False,0.00032646952470332524,3.962937027741748e-05,0,2,3,20000.0,0.5714285714285714,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.6175414984297891,0.5792486949388298,0.355,0.0,0.401075,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.62; структура=0.58; seed-связи=0.35; сила роли=0.00."
100000001065234100,4,False,58,0,1,0,360000.0,1,0.0,0,0.0,True,False,0.0005452429760950008,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.8064154329295649,0.29446962828649137,0.19999999999999998,0.0,0.319988,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.81; структура=0.29; seed-связи=0.20; сила роли=0.00."
100000001065481100,4,False,13,0,1,0,16000.0,2,0.0,0,0.0,True,False,0.0004297362514813629,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.15051592642440556,0.2548050770625567,0.19999999999999998,0.0,0.13397,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.15; структура=0.25; seed-связи=0.20; сила роли=0.00."
100000001066017100,3,False,0,0,2,4,136123.0,3,82500.0,4,0.6060695106631503,False,False,0.00029958460618042924,7.688097833818992e-05,0,2,3,15500.0,0.11386760503368278,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.7231942575145806,0.5917962772647674,0.355,0.0,0.435907,"Выраженных критериев ролей нет: отправителей 2, получателей 4; требуется проверка.","Выраженных критериев ролей нет: отправителей 2, получателей 4; требуется проверка. Приоритет: поток=0.72; структура=0.59; seed-связи=0.35; сила роли=0.00."
100000001072022100,1,False,3,0,3,0,1684000.0,6,0.0,0,0.0,False,False,0.0004988741685098745,0.0,1,5,1,0.0,0.0,2,,consolidator,0.980281,0.0,0.980281051677244,0.0,0.0,0.7983499546690843,0.9587258860475549,0.2701949229374433,0.85,0.980281051677244,0.770237,"Признаки сбора: 3 отправителей; вход 1,684,000.00 KZT; получателей 0.","Признаки сбора: 3 отправителей; вход 1,684,000.00 KZT; получателей 0. Приоритет: поток=0.96; структура=0.27; seed-связи=0.85; сила роли=0.98."
100000001073568100,3,False,14,0,1,2,707465.0,4,219503.0,3,0.31026693900051594,False,False,0.0004833190841652415,1.922024458454748e-05,0,1,3,186980.0,0.26429576021428625,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.9214894571556752,0.45334884977531303,0.21499999999999997,0.0,0.432784,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.92; структура=0.45; seed-связи=0.21; сила роли=0.00."
100000001074553100,1,False,2,0,2,0,28971.0,2,0.0,0,0.0,False,False,0.0002879411105985236,0.0,1,2,1,0.0,0.0,1,,terminal,0.709248,0.0,0.0,0.0,0.0,0.7092475067996374,0.28981606101390756,0.04712148685403445,0.42999999999999994,0.7092475067996374,0.362037,"Наблюдаемый сток: вход 28,971.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 28,971.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.29; структура=0.05; seed-связи=0.43; сила роли=0.71."
100000001083990100,2,False,12,0,1,0,49900.0,2,0.0,0,0.0,False,False,0.0004991464947089623,0.0,0,2,2,0.0,0.0,1,,terminal,0.72816,0.0,0.0,0.0,0.0,0.7281595648232095,0.41722745625841184,0.2703535811423391,0.37999999999999995,0.7281595648232095,0.450797,"Наблюдаемый сток: вход 49,900.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 49,900.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.42; структура=0.27; seed-связи=0.38; сила роли=0.73."
100000001089055100,4,False,16,0,1,0,13000.0,1,0.0,0,0.0,True,False,0.00032747058705046516,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.1078959174517721,0.19768812330009064,0.19999999999999998,0.0,0.109612,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.11; структура=0.20; seed-связи=0.20; сила роли=0.00."
100000001102676100,2,False,3,0,1,1,50000.0,1,50000.0,1,1.0,False,False,0.00031131452698045134,2.3975769017837576e-05,0,2,2,50000.0,1.0,1,,transit,0.945,0.0,0.0,0.0,0.9450000000000001,0.0,0.576267384477344,0.49252739909519794,0.37999999999999995,0.9450000000000001,0.608262,Признаки транзита: выход/вход=1.00; совместимо за 0–2 дня 100% входа.,Признаки транзита: выход/вход=1.00; совместимо за 0–2 дня 100% входа. Приоритет: поток=0.58; структура=0.49; seed-связи=0.38; сила роли=0.95.
100000001103905100,1,False,1,1,1,0,18000.0,1,0.0,0,0.0,False,False,0.00028778682873299884,0.0,0,1,1,0.0,0.0,1,,terminal,0.690684,0.0,0.0,0.0,0.0,0.690684496826836,0.17653656348138178,0.045217588395285585,0.29,0.690684496826836,0.294936,"Наблюдаемый сток: вход 18,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 18,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.18; структура=0.05; seed-связи=0.29; сила роли=0.69."
100000001110358100,3,False,0,0,2,0,32000.0,2,0.0,0,0.0,False,False,0.00029139440401357595,0.0,1,2,3,0.0,0.0,2,,terminal,0.714071,0.0,0.0,0.0,0.0,0.7140707162284678,0.3221175414984298,0.08472348141432456,0.355,0.7140707162284678,0.367334,"Наблюдаемый сток: вход 32,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 32,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.32; структура=0.08; seed-связи=0.35; сила роли=0.71."
100000001111763100,1,False,1,1,1,0,17144.0,1,0.0,0,0.0,False,False,0.0002876085171082458,0.0,0,1,1,0.0,0.0,1,,terminal,0.688083,0.0,0.0,0.0,0.0,0.6880825022665458,0.1617317182593091,0.04148912058023572,0.29,0.6880825022665458,0.288912,"Наблюдаемый сток: вход 17,144.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 17,144.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.16; структура=0.04; seed-связи=0.29; сила роли=0.69."
100000001114385100,2,False,3,0,1,0,29500.0,1,0.0,0,0.0,False,False,0.0002886565763953939,0.0,0,2,2,0.0,0.0,1,,terminal,0.709819,0.0,0.0,0.0,0.0,0.709818676337262,0.294302377747869,0.056640979147778776,0.37999999999999995,0.709818676337262,0.355906,"Наблюдаемый сток: вход 29,500.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 29,500.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.29; структура=0.06; seed-связи=0.38; сила роли=0.71."
100000001126374100,1,False,0,0,4,2,182500.0,7,29200.0,4,0.16,False,False,0.0003117653322057283,3.923307657464331e-05,1,2,1,21700.0,0.1189041095890411,1,,consolidator,0.93125,0.0,0.9312499999999999,0.0,0.0,0.0,0.7164647824136384,0.5490723054592348,0.42999999999999994,0.9312499999999999,0.67102,"Признаки сбора: 4 отправителей; вход 182,500.00 KZT; получателей 2.","Признаки сбора: 4 отправителей; вход 182,500.00 KZT; получателей 2. Приоритет: поток=0.72; структура=0.55; seed-связи=0.43; сила роли=0.93."
100000001130176100,3,False,0,0,1,0,25000.0,2,0.0,0,0.0,False,False,0.0005546793139325693,0.0,0,3,3,0.0,0.0,1,,terminal,0.703758,0.0,0.0,0.0,0.0,0.7037579329102448,0.2541498429789143,0.30002266545784223,0.495,0.7037579329102448,0.42619,"Наблюдаемый сток: вход 25,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 25,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.25; структура=0.30; seed-связи=0.49; сила роли=0.70."
100000001130553100,4,False,5,0,1,0,18000.0,2,0.0,0,0.0,True,False,0.0005400819631615066,0.0,0,3,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.17653656348138178,0.29161378059836807,0.48,0.0,0.199678,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.18; структура=0.29; seed-связи=0.48; сила роли=0.00."
100000001131403100,4,False,57,0,1,0,1570000.0,3,0.0,0,0.0,True,False,0.0005348952547068581,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.955585464333782,0.28780598368087035,0.19999999999999998,0.0,0.358764,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.96; структура=0.29; seed-связи=0.20; сила роли=0.00."
100000001138283100,3,False,6,0,1,2,81805.0,1,50000.0,2,0.6112095837662734,False,False,0.00030055010262479285,1.9022097733160393e-05,0,1,3,40000.0,0.48896766701301875,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.6240466576940332,0.28254063511715655,0.21499999999999997,0.0,0.300849,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.62; структура=0.28; seed-связи=0.21; сила роли=0.00."
100000001138376100,2,False,15,0,1,0,15300.0,1,0.0,0,0.0,False,False,0.00028886726901347615,0.0,0,3,2,0.0,0.0,1,,terminal,0.684814,0.0,0.0,0.0,0.0,0.6848141432456936,0.1386271870794078,0.05933816863100634,0.52,0.6848141432456936,0.331626,"Наблюдаемый сток: вход 15,300.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 15,300.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.14; структура=0.06; seed-связи=0.52; сила роли=0.68."
100000001140785100,3,False,2,0,2,0,215000.0,2,0.0,0,0.0,False,False,0.0003136188692045822,0.0,0,3,3,0.0,0.0,2,,terminal,0.772076,0.0,0.0,0.0,0.0,0.77207615593835,0.7187079407806191,0.17737987307343608,0.495,0.77207615593835,0.551976,"Наблюдаемый сток: вход 215,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 215,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.72; структура=0.18; seed-связи=0.49; сила роли=0.77."
100000001141268100,3,False,21,0,2,1,480000.0,2,10000.0,1,0.020833333333333332,False,False,0.00036279867553208676,2.2390594206740877e-05,0,3,3,10000.0,0.020833333333333332,2,,terminal,0.78316,0.0,0.0,0.0,0.0,0.7831599425808402,0.857335127860027,0.5377077919227724,0.495,0.7831599425808402,0.686417,"Наблюдаемый сток: вход 480,000.00 KZT; выход/вход=0.02; depth=3. Не полный баланс.","Наблюдаемый сток: вход 480,000.00 KZT; выход/вход=0.02; depth=3. Не полный баланс. Приоритет: поток=0.86; структура=0.54; seed-связи=0.49; сила роли=0.78."
100000001145749100,3,False,3,0,1,0,10000.0,1,0.0,0,0.0,False,False,0.0004755849171166394,0.0,0,2,3,0.0,0.0,1,,terminal,0.673708,0.0,0.0,0.0,0.0,0.673708068902992,0.0708838043965904,0.2649592021758839,0.355,0.673708068902992,0.326932,"Наблюдаемый сток: вход 10,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 10,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.07; структура=0.26; seed-связи=0.35; сила роли=0.67."
100000001149815100,3,False,1,1,1,0,12000.0,1,0.0,0,0.0,False,False,0.00028589649470215023,0.0,0,1,3,0.0,0.0,1,,terminal,0.67796,0.0,0.0,0.0,0.0,0.6779601087941977,0.09690444145356662,0.014913871260199456,0.21499999999999997,0.6779601087941977,0.24529,"Наблюдаемый сток: вход 12,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 12,000.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.10; структура=0.01; seed-связи=0.21; сила роли=0.68."
100000001155773100,3,False,1,1,1,0,21500.0,1,0.0,0,0.0,False,False,0.0002873683688740661,0.0,0,1,3,0.0,0.0,1,,terminal,0.697761,0.0,0.0,0.0,0.0,0.6977606527651858,0.2193808882907133,0.038871260199456026,0.21499999999999997,0.6977606527651858,0.292972,"Наблюдаемый сток: вход 21,500.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 21,500.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.22; структура=0.04; seed-связи=0.21; сила роли=0.70."
100000001160401100,3,False,0,0,1,0,47190.0,2,0.0,0,0.0,False,False,0.0003032144923368271,0.0,0,1,3,0.0,0.0,1,,terminal,0.726224,0.0,0.0,0.0,0.0,0.7262239347234815,0.40489008524001796,0.1481867633726201,0.21499999999999997,0.7262239347234815,0.38307,"Наблюдаемый сток: вход 47,190.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 47,190.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.40; структура=0.15; seed-связи=0.21; сила роли=0.73."
100000001162560100,1,False,2,0,1,12,331300.0,2,2904398.0,14,8.76667069121642,False,False,0.0003193846053946932,2.972202770806311e-06,2,1,1,172000.0,0.5191669182010262,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,distributor,0.96797,0.0,0.0,0.9679699623143427,0.0,0.0,0.9847465231045311,0.2981107451676033,0.29,0.9679699623143427,0.669944,"Признаки распределения: 12 получателей; выход 2,904,398.00 KZT; отправителей 1.","Признаки распределения: 12 получателей; выход 2,904,398.00 KZT; отправителей 1. Приоритет: поток=0.98; структура=0.30; seed-связи=0.29; сила роли=0.97."
100000001164648100,1,False,18,0,2,0,13660.0,2,0.0,0,0.0,False,False,0.00028858044148231103,0.0,1,3,1,0.0,0.0,1,,terminal,0.680752,0.0,0.0,0.0,0.0,0.6807524932003627,0.11305518169582772,0.055847688123300085,0.57,0.6807524932003627,0.332067,"Наблюдаемый сток: вход 13,660.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 13,660.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.11; структура=0.06; seed-связи=0.57; сила роли=0.68."
100000001166289100,2,False,1,1,2,1,721039.0,10,25000.0,1,0.0346721883282319,False,False,0.002116237599074891,0.0,0,1,2,25000.0,0.0346721883282319,1,,terminal,0.784893,0.0,0.0,0.0,0.0,0.7848927559666633,0.8995065051592642,0.34587488667271077,0.24,0.7848927559666633,0.600544,"Наблюдаемый сток: вход 721,039.00 KZT; выход/вход=0.03; depth=2. Не полный баланс.","Наблюдаемый сток: вход 721,039.00 KZT; выход/вход=0.03; depth=2. Не полный баланс. Приоритет: поток=0.90; структура=0.35; seed-связи=0.24; сила роли=0.78."
100000001169666100,3,False,7,0,1,1,220000.0,2,24000.0,1,0.10909090909090909,False,False,0.00031778103863254595,2.19943005039667e-05,0,1,3,0.0,0.0,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.7438313144908031,0.492883916530573,0.21499999999999997,0.0,0.38937,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.74; структура=0.49; seed-связи=0.21; сила роли=0.00."
100000001184915100,2,False,15,0,1,0,201000.0,2,0.0,0,0.0,False,False,0.00034749001346495826,0.0,0,3,2,0.0,0.0,1,,terminal,0.770934,0.0,0.0,0.0,0.0,0.7709338168631007,0.7119784656796769,0.2165684496826836,0.52,0.7709338168631007,0.564469,"Наблюдаемый сток: вход 201,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс.","Наблюдаемый сток: вход 201,000.00 KZT; выход/вход=0.00; depth=2. Не полный баланс. Приоритет: поток=0.71; структура=0.22; seed-связи=0.52; сила роли=0.77."
100000001194266100,1,False,3,0,1,0,50000.0,1,0.0,0,0.0,False,False,0.00029396808289776805,0.0,0,4,1,0.0,0.0,1,,terminal,0.729365,0.0,0.0,0.0,0.0,0.7293653671804171,0.4235082996859578,0.10455575702629193,0.71,0.7293653671804171,0.477533,"Наблюдаемый сток: вход 50,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс.","Наблюдаемый сток: вход 50,000.00 KZT; выход/вход=0.00; depth=1. Не полный баланс. Приоритет: поток=0.42; структура=0.10; seed-связи=0.71; сила роли=0.73."
100000001202637100,4,False,7,0,1,0,10000.0,1,0.0,0,0.0,True,False,0.0005454813241434709,0.0,0,1,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.0708838043965904,0.2949456029011786,0.19999999999999998,0.0,0.121501,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.07; структура=0.29; seed-связи=0.20; сила роли=0.00."
100000001202787100,4,False,0,0,2,0,14850.0,2,0.0,0,0.0,True,False,0.0003491792951765612,0.0,1,3,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.1247196052041274,0.21752039891205802,0.48,0.0,0.169016,"Выраженных критериев ролей нет: отправителей 2, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 2, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.12; структура=0.22; seed-связи=0.48; сила роли=0.00."
100000001220124100,4,False,6,0,1,0,40000.0,1,0.0,0,0.0,True,False,0.0005363353269831853,0.0,0,2,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.3651861821444594,0.2897098821396192,0.33999999999999997,0.0,0.224985,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.37; структура=0.29; seed-связи=0.34; сила роли=0.00."
100000001222245100,4,False,5,0,1,0,420000.0,5,0.0,0,0.0,True,False,0.0005458376533004145,0.0,0,3,4,0.0,0.0,1,Граница depth=4; исходящие не наблюдаются полностью,peripheral,0.15,0.0,0.0,0.0,0.0,0.0,0.8306415432929565,0.29542157751586584,0.48,0.0,0.377143,"Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны.","Выраженных критериев ролей нет: отправителей 1, получателей 0; требуется проверка. Граница depth=4: исходящие обрезаны. Приоритет: поток=0.83; структура=0.30; seed-связи=0.48; сила роли=0.00."
100000001222263100,3,False,5,0,1,1,745570.0,1,420000.0,5,0.5633273870998028,False,False,0.00030800043303354555,1.922024458454748e-05,0,3,3,300000.0,0.40237670507128775,1,,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.9371915657245401,0.34815845992943817,0.495,0.0,0.467197,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.94; структура=0.35; seed-связи=0.49; сила роли=0.00."
100000001223977100,3,False,51,0,1,1,5000.0,1,18000.0,1,3.6,False,False,0.0003038638942538021,2.4173915869224665e-05,0,2,3,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.22812920592193808,0.47461468721668176,0.355,0.0,0.258092,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.23; структура=0.47; seed-связи=0.35; сила роли=0.00."
100000001227106100,3,False,5,0,1,0,164765.0,1,0.0,0,0.0,False,False,0.00028933294900819543,0.0,0,3,3,0.0,0.0,1,,terminal,0.764461,0.0,0.0,0.0,0.0,0.7644605621033546,0.6698070883804397,0.06425657298277425,0.495,0.7644605621033546,0.507121,"Наблюдаемый сток: вход 164,765.00 KZT; выход/вход=0.00; depth=3. Не полный баланс.","Наблюдаемый сток: вход 164,765.00 KZT; выход/вход=0.00; depth=3. Не полный баланс. Приоритет: поток=0.67; структура=0.06; seed-связи=0.49; сила роли=0.76."
100000001229743100,3,False,0,0,1,1,7000.0,1,9000.0,1,1.2857142857142858,False,False,0.00028688196523465474,1.922024458454748e-05,0,1,3,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.15051592642440556,0.21615483345618342,0.21499999999999997,0.0,0.142193,"Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 1; требуется проверка. Приоритет: поток=0.15; структура=0.22; seed-связи=0.21; сила роли=0.00."
100000001232297100,2,False,13,0,1,2,5000.0,1,45000.0,2,9.0,False,False,0.0002905637419862963,0.0,0,5,2,0.0,0.0,1,Исходящие больше наблюдаемых входящих; полный баланс неизвестен,peripheral,0.35,0.0,0.0,0.0,0.0,0.0,0.4235082996859578,0.07742520398912058,0.7999999999999999,0.0,0.306409,"Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка.","Выраженных критериев ролей нет: отправителей 1, получателей 2; требуется проверка. Приоритет: поток=0.42; структура=0.08; seed-связи=0.80; сила роли=0.00."
